twitter_link,text,date,likes,comments
https://twitter.com/Fangio_eterno/status/1751267601597005988#m,Para la mano blackri,"Jan 27, 2024 · 3:35 PM UTC",0,0
https://twitter.com/laurafgaona/status/1751265778320416930#m,Son para los kirchneristas,"Jan 27, 2024 · 3:27 PM UTC",0,0
https://twitter.com/GuileMiguez/status/1751265210331992154#m,Desastre Macri…,"Jan 27, 2024 · 3:25 PM UTC",0,0
https://twitter.com/Moreovejanegra/status/1751263740803092927#m,"@jorgemacri Le hablan. Espero que repunte el nivel de gestión de @horaciorlarreta  La vara está baja, o sea con hacer lo básico está...","Jan 27, 2024 · 3:19 PM UTC",0,0
https://twitter.com/clausabbatini/status/1751262455248900485#m,"Vengo a leer los comentarios de adhesión, todavía no los encuentro. Confirmo ese ritual  pagano de cavernícolas es un asco.","Jan 27, 2024 · 3:14 PM UTC",0,0
https://twitter.com/andrepbertolini/status/1751261808587849904#m,"Sr. Jefe de gobierno, si le gustan las batacudas del carnaval lo invito a que convoque a los ensayos al living de su casa, le parece?","Jan 27, 2024 · 3:12 PM UTC",0,0
https://twitter.com/pablofunes69/status/1751261094692135350#m,"@jorgemacri qué ente energúmeno sos ""Carnavales en orden"" es tu estúpida consigna No entendés lo que es el Carnaval, tarado Hablarte de la Carneia de los griegos sería demasiado para vos, burro ignorante portador de apellido Ignorás la naturaleza humana, su condición simbólica","Jan 27, 2024 · 3:09 PM UTC",0,0
https://twitter.com/monicamber/status/1751260258633220231#m,@jorgemacri a ver si lo copias x que de estos vagos está lleno 👇👇,"Jan 27, 2024 · 3:05 PM UTC",1,0
https://twitter.com/Tana47921856/status/1751259297927798919#m,"@jorgemacri haces veredas y a las juntas le echan brea hirviendo sin vallas,paso alguien cuya perrita la piso y se quemo la patita.Ambos obrero y cana  miraba desde 10 metros ni se preocuparon ni se movieron INDIGNACION DE VECINOS .Pones a trabajar IRRESPONSABLES HACETE CARGO!","Jan 27, 2024 · 3:02 PM UTC",0,0
https://twitter.com/chiche364/status/1751258631549468694#m,"Para la foto siempre….. Sos feo y ordinario, anda a cocinar","Jan 27, 2024 · 2:59 PM UTC",0,0
https://twitter.com/chiche364/status/1751258409398112484#m,CArancho hipócritas no mientas más,"Jan 27, 2024 · 2:58 PM UTC",0,0
https://twitter.com/PorotaFlanera/status/1751257015152676915#m,Olvídate.  Es la fiesta del monchaje,"Jan 27, 2024 · 2:53 PM UTC",0,0
https://twitter.com/GaiteroMacRae/status/1751256502822670630#m,"@jorgemacri @bacomuna11 container prendido fuego el viernes en calle Habana y JVGonzalez. Por poco un desastre, gracias a autos estacionados y ramas y hojas acumuladas del temporal de diciembre -lo recuerdan?-. Pululan las ratas. Cuándo se ponen a laburar?","Jan 27, 2024 · 2:51 PM UTC",0,0
https://twitter.com/Bea55817511/status/1751256153500041224#m,Veo aqui muchos reclamos!! HACE MENOS DE 2 MESES QUE ASUMIO!! poco a poco ira resolviendo problemas. Segun dicen fue muy bueno como Intendente ...,"Jan 27, 2024 · 2:49 PM UTC",2,1
https://twitter.com/MaxiGarciaD/status/1751252923881754699#m,Es tecnología del 1er mundo para actuar ante el delito. Bien Jorge con más tecnología y seguridad en la Ciudad!! @jorgemacri,"Jan 27, 2024 · 2:36 PM UTC",2,0
https://twitter.com/stillCeci/status/1751251329492586903#m,"Hacé un corsódromo en algún lado que no moleste y sacá la suciedad, los cortes y los ruidos de la ciudad. Para eso te votamos, no para que seas apenas un poquito menos progre.","Jan 27, 2024 · 2:30 PM UTC",2,0
https://twitter.com/jw_wimpy/status/1751250452644040853#m,"Son una mierda, una reverenda porquería los carnavales porteños, gasto inútil, para nada masivo, podrá ser ""popular"", pero de un gusto espantoso. Lo único que generan es molestia a los vecinos que pagan impuestos. Suspendé ese gasto evitable YA.","Jan 27, 2024 · 2:26 PM UTC",0,0
https://twitter.com/alfrenaitin86/status/1751249666480435559#m,"La verdad que no Jorge. Son un gastadero de plata que no tenemos. Habría que orientar esos recursos en mejorar la limpieza de la ciudad y el tránsito, por ejemplo.","Jan 27, 2024 · 2:23 PM UTC",1,0
https://twitter.com/GaiteroMacRae/status/1751249277685264501#m,"@jorgemacri @bacomuna11 Contenedor prendido fuego el pasado viernes a las 2:00 AM. Casi un desastre: autos estacionados, hojas y ramas secas desde el temporal de diciembre -la recuerdan?-. Basura tirada al día de hoy, con las ratas pululando. Calle Habana. Y el nuevo container?","Jan 27, 2024 · 2:22 PM UTC",0,0
https://twitter.com/Paulaerre/status/1751249233762549950#m,Son una porquería,"Jan 27, 2024 · 2:22 PM UTC",0,0
https://twitter.com/horacio_orland/status/1751246763715911928#m,Era Marra!!!!!,"Jan 27, 2024 · 2:12 PM UTC",0,0
https://twitter.com/Alire22/status/1751245857721098400#m,Paralelamente creamos conflictos con Colombia... !!!,"Jan 27, 2024 · 2:08 PM UTC",0,0
https://twitter.com/jkokhan/status/1751245688858448239#m,"es un buen paso, molestar menos.. pero por mí, que saquen TODOS los eventos esos, y con la plata que se ahorran, me bajen a mi los impuestos","Jan 27, 2024 · 2:08 PM UTC",0,0
https://twitter.com/Bardein23/status/1751245563230622153#m,"Murgas de mierda de mugrosos y faloperos.  Limpia la ciudad que es un basural a cielo abierto, VAGO, como tu primo!","Jan 27, 2024 · 2:07 PM UTC",0,0
https://twitter.com/ReginaFilangi1/status/1751245042998468717#m,No hay mejor destino para el dinero de los contribuyentes que fomentar este dislate?,"Jan 27, 2024 · 2:05 PM UTC",0,0
https://twitter.com/MarisaR46907605/status/1751241593611280478#m,"@jorgemacri @gcba Cuando van a actuar?? Hay un comprador que anda con un alto parlante en una camioneta por Recoleta molestando. Por favor, hagan algo. No tenemos porqué aguantar a este hombre y su altoparlante tratando de comprar cosas","Jan 27, 2024 · 1:51 PM UTC",0,1
https://twitter.com/SmmMaris/status/1751241544579870907#m,No nos olvidemos que hasta Lilita se opuso a la compra de Taser…con sesenta…no hacemos nada!,"Jan 27, 2024 · 1:51 PM UTC",0,0
https://twitter.com/datomisil/status/1751241255651025265#m,👇 Hubieran votado a Marra,"Jan 27, 2024 · 1:50 PM UTC",1,0
https://twitter.com/mariana287/status/1751239965545996702#m,"Completamente innecesario, no conozco un porteño que se emocione con las murgas. No tengo pruebas pero tampoco dudas que la ciudad financia murgas con la nuestra.","Jan 27, 2024 · 1:45 PM UTC",1,0
https://twitter.com/OrcaAdiposa/status/1751239425055395902#m,"Dejá una pija sin chupar Jorge, no podes ser más pelotudo.","Jan 27, 2024 · 1:43 PM UTC",0,0
https://twitter.com/gorostiaga91665/status/1751239321523294533#m,"Sos una murga, Jorge: una parodia","Jan 27, 2024 · 1:42 PM UTC",0,0
https://twitter.com/danlamedica/status/1751239081902710865#m,Basta de los corsos de cuarta que muestran la decadencia de parte de una minoría de la sociedad.  Lo único que hacen es molestar a la mayoría con los cortes de avenidas y su ruido molesto.,"Jan 27, 2024 · 1:41 PM UTC",0,0
https://twitter.com/MuerteCafe/status/1751237563224826125#m,No la estás viendo enserio,"Jan 27, 2024 · 1:35 PM UTC",0,0
https://twitter.com/MuerteCafe/status/1751237503321817122#m,Jorge que onda era Lusto al final que son todas estas mierdas?,"Jan 27, 2024 · 1:35 PM UTC",0,0
https://twitter.com/SoniaKollm/status/1751237494459286015#m,A todo ponele Kirsnerismo. Así le fue a Larreta y vas por el mismo camino.  Chirolita de tú primo,"Jan 27, 2024 · 1:35 PM UTC",1,0
https://twitter.com/subterfugia/status/1751236963451977943#m,"Habilitar un corsódromo donde puedan ir a hacer ruido, festejar y no joder al vecino.  No es solo las calles cortadas. Es el kilombo de ruido que generan por sobre una ciudad que ya tiene mucho ruido.","Jan 27, 2024 · 1:33 PM UTC",22,1
https://twitter.com/Max_a_secas/status/1751232519444259112#m,"Las murgas son ingenieria social de izquierda, nunca fueron porteñas","Jan 27, 2024 · 1:15 PM UTC",6,0
https://twitter.com/esteban_kovacs/status/1751228303472501234#m,A muchos vecinos nos molesta el carnaval.,"Jan 27, 2024 · 12:58 PM UTC",0,0
https://twitter.com/FM27091975/status/1751228125290111119#m,¿Qué negocio apareció?,"Jan 27, 2024 · 12:58 PM UTC",0,0
https://twitter.com/FM27091975/status/1751228000320790834#m,"No queremos carnavales, afuera el circo","Jan 27, 2024 · 12:57 PM UTC",0,0
https://twitter.com/zorro_roca/status/1751225137825731004#m,Sos Larreta negro,"Jan 27, 2024 · 12:46 PM UTC",0,0
https://twitter.com/cqndoeltw/status/1751224928844538005#m,Nadie quiere esta mierda estúpido.,"Jan 27, 2024 · 12:45 PM UTC",0,0
